Plot_Type;Plant_Code;Plot_Code;Vegetation_Type;Chimp_Tree_Species;Chimp_Used_Tree;Tree_Height;DBH;DBH_Tree_class70;T_L_R_H;Species_Code;Species;Family;Prefered_Food;Fallback_Food;PreferredAndFallback;NAT
Systematic;PSN07370;P250;OSF;No;No;29.00;28.66;[20-30[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Systematic;PSN07371;P250;OSF;No;No;12.00;13.38;[10-20[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Systematic;PSN07372;P250;OSF;No;No;11.00;13.19;[10-20[;Tree;Esp_181;Klainedoxa microphylla;Irvingiaceae;0;0;0;1
Systematic;PSN07376;P250;OSF;Yes;No;24.00;30.70;[30-40[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Systematic;PSN07380;P250;OSF;No;No;38.00;68.15;[60-70[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Systematic;PSN07381;P250;OSF;Yes;No;10.00;27.77;[20-30[;Tree;Esp_254;Omphalocarpum elatum;Sapotaceae;0;0;0;1
Systematic;PSN07382;P250;OSF;No;No;15.00;33.76;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN07383;P250;OSF;No;No;27.00;35.03;[30-40[;Tree;Esp_335;Symphonia globulifera;Clusiaceae;0;0;0;1
Systematic;PSN07385;P250;OSF;No;No;20.00;17.68;[10-20[;Tree;Esp_378;Xylopia hypolampra;Annonaceae;0;0;0;1
Systematic;PSN07386;P250;OSF;No;No;13.00;10.73;[10-20[;Tree;Esp_146;Funtumia elastica;Apocynaceae;0;0;0;1
Systematic;PSN07387;P250;OSF;No;No;16.00;21.15;[20-30[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN07388;P250;OSF;No;No;18.00;17.20;[10-20[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN07389;P250;OSF;No;No;22.00;18.54;[10-20[;Tree;Esp_336;Syzygium guineense;Myrtaceae;0;0;0;1
Systematic;PSN07390;P250;OSF;No;No;10.00;12.17;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN07392;P249;YSF;No;No;25.00;34.08;[30-40[;Tree;Esp_158;Guarea thompsonii;Meliaceae;0;0;0;1
Systematic;PSN07394;P249;YSF;No;No;9.00;13.92;[10-20[;Tree;Esp_255;Oncoba crepiniana;Flacourtiaceae;0;0;0;1
Systematic;PSN07396;P249;YSF;No;No;7.00;13.63;[10-20[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Systematic;PSN07397;P249;YSF;No;No;23.00;38.85;[30-40[;Tree;Esp_121;Duboscia macrocarpa;Tiliaceae;0;0;0;1
Systematic;PSN07398;P249;YSF;No;No;28.00;35.35;[30-40[;Tree;Esp_115;Discoglypremna caloneura;Euphorbiaceae;0;0;0;1
Systematic;PSN07402;P249;YSF;No;No;12.00;12.17;[10-20[;Tree;Esp_137;Fagara dinklagei;Rutaceae;0;0;0;1
Systematic;PSN07403;P249;YSF;No;No;9.00;13.63;[10-20[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Systematic;PSN07404;P249;YSF;No;No;32.00;40.76;[40-50[;Tree;Esp_149;Garcinia mannii;Clusiaceae;0;0;0;1
Systematic;PSN07406;P249;YSF;No;No;37.00;58.92;[50-60[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN07408;P249;YSF;Yes;No;15.00;21.02;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN07409;P249;YSF;No;No;38.00;40.76;[40-50[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Systematic;PSN07410;P249;YSF;No;No;7.00;12.17;[10-20[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Systematic;PSN07413;P249;YSF;Yes;No;9.00;21.72;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Systematic;PSN07414;P249;YSF;No;No;24.00;32.80;[30-40[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN07417;P249;YSF;Yes;No;9.00;11.15;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN07418;P249;YSF;No;No;9.00;15.64;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Systematic;PSN07419;P249;YSF;No;No;23.00;30.70;[30-40[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Systematic;PSN07420;P249;YSF;Yes;No;8.00;14.20;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN07421;P249;YSF;No;No;5.00;11.02;[10-20[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Systematic;PSN07422;P249;YSF;No;No;24.00;30.41;[30-40[;Tree;Esp_355;Trichilia heudelotii;Meliaceae;0;0;0;1
Systematic;PSN07425;P249;YSF;No;No;11.00;22.29;[20-30[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Systematic;PSN07427;P249;YSF;No;No;9.00;14.97;[10-20[;Tree;Esp_242;Myrianthus arboreus;Urticaceae;0;1;1;1
Systematic;PSN07428;P249;YSF;No;No;20.00;29.94;[20-30[;Tree;Esp_168;Hylodendron gabunense;Caesalpiniaceae;0;0;0;1
Systematic;PSN07429;P249;YSF;No;No;33.00;48.41;[40-50[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN07431;P249;YSF;Yes;No;10.00;12.45;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Systematic;PSN07434;P249;YSF;No;No;10.00;20.06;[20-30[;Tree;Esp_043;Aulacocalyx auriculata;Rubiaceae;0;0;0;1
Systematic;PSN07435;P249;YSF;No;No;29.00;43.63;[40-50[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN07438;P248;YSF;No;No;6.00;10.29;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN07439;P248;YSF;No;No;9.00;14.78;[10-20[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Systematic;PSN07440;P248;YSF;Yes;No;11.00;14.49;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Systematic;PSN07443;P248;YSF;Yes;No;12.00;24.62;[20-30[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Systematic;PSN07445;P248;YSF;No;No;30.00;29.84;[20-30[;Tree;Esp_116;Distemonanthus benthamianus;Caesalpiniaceae;0;0;0;1
Systematic;PSN07446;P248;YSF;No;No;10.00;13.19;[10-20[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Systematic;PSN07448;P248;YSF;No;No;6.00;21.43;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Systematic;PSN07450;P248;YSF;No;No;24.00;23.19;[20-30[;Tree;Esp_380;Xylopia staudtii;Annonaceae;0;0;0;1
Systematic;PSN07451;P248;YSF;No;No;32.00;42.99;[40-50[;Tree;Esp_196;Lannea welwitschii;Anacardiaceae;0;0;0;1
Systematic;PSN07452;P248;YSF;No;No;7.00;10.86;[10-20[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Systematic;PSN07453;P248;YSF;Yes;No;10.00;17.10;[10-20[;Tree;Esp_267;Pausinystalia lane-poolei;Rubiaceae;0;0;0;1
Systematic;PSN07460;P248;YSF;No;No;26.00;27.52;[20-30[;Tree;Esp_229;Markhamia tomentosa;Bignoniaceae;0;0;0;1
Systematic;PSN07463;P248;YSF;No;No;38.00;46.50;[40-50[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Systematic;PSN07464;P248;YSF;No;No;15.00;15.48;[10-20[;Tree;Esp_336;Syzygium guineense;Myrtaceae;0;0;0;1
Systematic;PSN07465;P248;YSF;Yes;No;35.00;52.55;[50-60[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Systematic;PSN07468;P248;YSF;Yes;No;29.00;71.34;[70-more[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
